Temperature,Humidity,Datetime
30.50,72.00,2020/7/5 08:08:08
30.50,72.00,2020/7/5 08:08:12
30.50,72.00,2020/7/5 08:08:16
30.50,72.00,2020/7/5 08:08:20
30.50,72.00,2020/7/5 08:08:24
30.50,72.00,2020/7/5 08:08:29
30.50,72.00,2020/7/5 08:08:33
30.50,72.00,2020/7/5 08:08:37
30.50,72.00,2020/7/5 08:08:41
30.50,72.00,2020/7/5 08:08:46
30.50,72.00,2020/7/5 08:08:50
30.50,72.00,2020/7/5 08:08:54
30.50,72.00,2020/7/5 08:08:58
30.50,72.00,2020/7/5 08:09:02
30.50,72.00,2020/7/5 08:09:06
30.50,72.00,2020/7/5 08:09:11
30.50,72.00,2020/7/5 08:09:15
30.50,72.00,2020/7/5 08:09:19
30.50,72.00,2020/7/5 08:09:24
30.50,72.00,2020/7/5 08:09:28
30.50,72.00,2020/7/5 08:09:33
30.50,72.00,2020/7/5 08:09:37
30.50,72.00,2020/7/5 08:09:41
30.50,72.00,2020/7/5 08:09:45
30.50,72.00,2020/7/5 08:09:50
30.50,72.00,2020/7/5 08:09:55
30.50,72.00,2020/7/5 08:09:59
30.50,72.00,2020/7/5 08:10:03
30.50,72.00,2020/7/5 08:10:07
30.50,72.00,2020/7/5 08:10:12
30.50,72.00,2020/7/5 08:10:16
30.50,72.00,2020/7/5 08:10:20
30.50,72.00,2020/7/5 08:10:24
30.50,72.00,2020/7/5 08:10:29
30.50,72.00,2020/7/5 08:10:33
30.50,72.00,2020/7/5 08:10:37
30.50,72.00,2020/7/5 08:10:41
30.50,72.00,2020/7/5 08:10:46
30.50,72.00,2020/7/5 08:10:50
30.50,72.00,2020/7/5 08:10:54
30.50,72.00,2020/7/5 08:10:58
30.50,72.00,2020/7/5 08:11:02
30.50,72.00,2020/7/5 08:11:06
30.50,72.00,2020/7/5 08:11:10
30.50,72.00,2020/7/5 08:11:15
30.50,72.00,2020/7/5 08:11:19
30.50,72.00,2020/7/5 08:11:23
30.50,72.00,2020/7/5 08:11:27
30.50,72.00,2020/7/5 08:11:31
30.50,72.00,2020/7/5 08:11:36
30.60,72.00,2020/7/5 08:11:40
30.50,72.00,2020/7/5 08:11:44
30.50,72.00,2020/7/5 08:11:48
30.50,72.00,2020/7/5 08:11:53
30.50,72.00,2020/7/5 08:11:57
30.50,72.00,2020/7/5 08:12:02
30.50,72.00,2020/7/5 08:12:06
30.50,72.00,2020/7/5 08:12:10
30.50,72.00,2020/7/5 08:12:14
30.50,72.00,2020/7/5 08:12:19
30.50,72.00,2020/7/5 08:12:23
30.50,72.00,2020/7/5 08:12:27
30.50,72.00,2020/7/5 08:12:31
30.50,72.00,2020/7/5 08:12:35
30.50,72.00,2020/7/5 08:12:40
30.50,72.00,2020/7/5 08:12:44
30.50,72.00,2020/7/5 08:12:49
30.50,72.00,2020/7/5 08:12:53
30.50,71.00,2020/7/5 08:12:57
30.50,72.00,2020/7/5 08:13:01
30.50,72.00,2020/7/5 08:13:06
30.50,71.00,2020/7/5 08:13:10
30.50,71.00,2020/7/5 08:13:14
30.50,72.00,2020/7/5 08:13:18
30.50,71.00,2020/7/5 08:13:23
30.50,71.00,2020/7/5 08:13:27
30.50,71.00,2020/7/5 08:13:31
30.50,71.00,2020/7/5 08:13:35
30.50,71.00,2020/7/5 08:13:40
30.50,71.00,2020/7/5 08:13:44
30.50,71.00,2020/7/5 08:13:49
30.50,71.00,2020/7/5 08:13:53
30.50,71.00,2020/7/5 08:13:57
30.50,71.00,2020/7/5 08:14:01
30.50,71.00,2020/7/5 08:14:06
30.50,71.00,2020/7/5 08:14:10
30.50,72.00,2020/7/5 08:14:14
31.90,68.00,2020/7/5 00:31:23
31.90,68.00,2020/7/5 00:31:27
31.90,68.00,2020/7/5 00:31:32
31.90,68.00,2020/7/5 00:31:36
31.90,68.00,2020/7/5 00:31:40
31.90,68.00,2020/7/5 00:31:44
31.90,68.00,2020/7/5 00:31:49
31.90,68.00,2020/7/5 00:31:53
31.90,68.00,2020/7/5 00:31:57
31.90,68.00,2020/7/5 00:32:01
31.90,68.00,2020/7/5 00:32:05
31.90,68.00,2020/7/5 00:32:10
31.90,68.00,2020/7/5 00:32:14
31.90,68.00,2020/7/5 00:32:19
31.90,68.00,2020/7/5 00:32:23
31.90,68.00,2020/7/5 00:32:27
31.90,68.00,2020/7/5 00:32:31
31.90,68.00,2020/7/5 00:32:36
31.90,68.00,2020/7/5 00:32:40
31.90,68.00,2020/7/5 00:32:44
31.90,68.00,2020/7/5 00:32:48
31.90,68.00,2020/7/5 00:32:53
31.90,68.00,2020/7/5 00:32:57
31.90,68.00,2020/7/5 00:33:01
31.90,68.00,2020/7/5 00:33:05
31.90,68.00,2020/7/5 00:33:10
31.90,68.00,2020/7/5 00:33:14
31.90,68.00,2020/7/5 00:33:18
31.90,68.00,2020/7/5 00:33:23
31.90,68.00,2020/7/5 00:33:27
31.90,68.00,2020/7/5 00:33:31
31.90,68.00,2020/7/5 00:33:35
31.90,68.00,2020/7/5 00:33:40
31.90,68.00,2020/7/5 00:33:44
31.90,68.00,2020/7/5 00:33:48
31.90,68.00,2020/7/5 00:33:52
31.90,68.00,2020/7/5 00:33:57
31.90,68.00,2020/7/5 00:34:01
31.90,68.00,2020/7/5 00:34:05
31.90,68.00,2020/7/5 00:34:09
31.90,68.00,2020/7/5 00:34:14
31.90,68.00,2020/7/5 00:34:18
31.90,68.00,2020/7/5 00:34:22
31.90,68.00,2020/7/5 00:34:27
31.90,68.00,2020/7/5 00:34:31
31.90,68.00,2020/7/5 00:34:35
31.90,68.00,2020/7/5 00:34:39
31.90,68.00,2020/7/5 00:34:44
31.90,68.00,2020/7/5 00:34:48
31.90,68.00,2020/7/5 00:34:52
31.90,70.00,2020/7/5 00:34:56
31.90,70.00,2020/7/5 00:35:01
31.90,70.00,2020/7/5 00:35:06
31.90,68.00,2020/7/5 00:35:10
31.90,68.00,2020/7/5 00:35:14
31.90,70.00,2020/7/5 00:35:18
31.90,70.00,2020/7/5 00:35:23
31.90,70.00,2020/7/5 00:35:27
31.90,70.00,2020/7/5 00:35:31
31.90,70.00,2020/7/5 00:35:35
31.90,70.00,2020/7/5 00:35:39
31.90,70.00,2020/7/5 00:35:44
31.90,70.00,2020/7/5 00:35:48
31.90,70.00,2020/7/5 00:35:52
31.90,70.00,2020/7/5 00:35:56
31.90,70.00,2020/7/5 00:36:00
31.90,70.00,2020/7/5 00:36:05
31.90,70.00,2020/7/5 00:36:09
31.90,70.00,2020/7/5 00:36:13
31.90,70.00,2020/7/5 00:36:17
31.90,70.00,2020/7/5 00:36:22
31.90,70.00,2020/7/5 00:36:26
31.90,70.00,2020/7/5 00:36:31
31.90,70.00,2020/7/5 00:36:35
31.90,70.00,2020/7/5 00:36:39
31.90,70.00,2020/7/5 00:36:43
31.90,69.00,2020/7/5 00:36:49
31.90,69.00,2020/7/5 00:36:53
31.90,69.00,2020/7/5 00:36:57
31.90,70.00,2020/7/5 00:37:02
31.90,69.00,2020/7/5 00:37:07
31.90,69.00,2020/7/5 00:37:11
31.90,69.00,2020/7/5 00:37:15
31.90,69.00,2020/7/5 00:37:20
31.90,69.00,2020/7/5 00:37:24
31.90,70.00,2020/7/5 00:37:28
31.90,70.00,2020/7/5 00:37:33
31.90,70.00,2020/7/5 00:37:37
31.90,70.00,2020/7/5 00:37:41
31.90,70.00,2020/7/5 00:37:45
31.90,70.00,2020/7/5 00:37:50
31.90,70.00,2020/7/5 00:37:54
31.90,70.00,2020/7/5 00:37:58
31.90,70.00,2020/7/5 00:38:02
31.90,70.00,2020/7/5 00:38:07
31.90,70.00,2020/7/5 00:38:11
31.90,70.00,2020/7/5 00:38:15
31.90,70.00,2020/7/5 00:38:19
31.90,70.00,2020/7/5 00:38:24
31.90,70.00,2020/7/5 00:38:28
31.90,70.00,2020/7/5 00:38:32
31.90,70.00,2020/7/5 00:38:37
31.90,70.00,2020/7/5 00:38:41
31.90,70.00,2020/7/5 00:38:45
31.90,70.00,2020/7/5 00:38:49
31.90,70.00,2020/7/5 00:38:54
31.90,70.00,2020/7/5 00:38:58
31.90,70.00,2020/7/5 00:39:02
31.90,70.00,2020/7/5 00:39:06
31.90,70.00,2020/7/5 00:39:10
31.90,70.00,2020/7/5 00:39:15
31.90,70.00,2020/7/5 00:39:19
31.90,70.00,2020/7/5 00:39:23
31.90,70.00,2020/7/5 00:39:27
31.90,70.00,2020/7/5 00:39:32
31.90,70.00,2020/7/5 00:39:36
31.90,70.00,2020/7/5 00:39:40
31.90,70.00,2020/7/5 00:39:44
31.90,70.00,2020/7/5 00:39:48
31.90,70.00,2020/7/5 00:39:52
31.90,70.00,2020/7/5 00:39:57
31.90,70.00,2020/7/5 00:40:01
31.90,70.00,2020/7/5 00:40:05
31.90,70.00,2020/7/5 00:40:09
31.90,70.00,2020/7/5 00:40:14
31.90,70.00,2020/7/5 00:40:18
31.90,70.00,2020/7/5 00:40:22
31.90,70.00,2020/7/5 00:40:26
31.90,69.00,2020/7/5 00:40:30
31.90,69.00,2020/7/5 00:40:35
31.90,69.00,2020/7/5 00:40:39
31.90,69.00,2020/7/5 00:40:44
31.90,69.00,2020/7/5 00:40:48
31.90,69.00,2020/7/5 00:40:52
31.90,69.00,2020/7/5 00:40:56
31.90,69.00,2020/7/5 00:41:01
31.90,69.00,2020/7/5 00:41:05
31.90,69.00,2020/7/5 00:41:09
31.90,69.00,2020/7/5 00:41:13
31.90,69.00,2020/7/5 00:41:17
31.90,69.00,2020/7/5 00:41:22
31.90,69.00,2020/7/5 00:41:26
31.90,69.00,2020/7/5 00:41:30
31.90,69.00,2020/7/5 00:41:34
31.90,69.00,2020/7/5 00:41:39
31.90,69.00,2020/7/5 00:41:43
31.90,69.00,2020/7/5 00:41:48
31.90,69.00,2020/7/5 00:41:52
31.90,69.00,2020/7/5 00:41:56
31.90,69.00,2020/7/5 00:42:00
31.90,69.00,2020/7/5 00:42:05
31.90,69.00,2020/7/5 00:42:10
31.90,69.00,2020/7/5 00:42:14
31.90,69.00,2020/7/5 00:42:18
31.90,69.00,2020/7/5 00:42:22
31.90,69.00,2020/7/5 00:42:27
31.90,69.00,2020/7/5 00:42:31
31.90,69.00,2020/7/5 00:42:35
31.90,69.00,2020/7/5 00:42:39
31.90,69.00,2020/7/5 00:42:44
31.90,69.00,2020/7/5 00:42:48
31.90,69.00,2020/7/5 00:42:52
31.90,69.00,2020/7/5 00:42:56
31.90,69.00,2020/7/5 00:43:00
31.90,69.00,2020/7/5 00:43:05
31.90,69.00,2020/7/5 00:43:09
31.90,69.00,2020/7/5 00:43:13
31.90,69.00,2020/7/5 00:43:17
31.90,69.00,2020/7/5 00:43:22
31.90,69.00,2020/7/5 00:43:26
31.90,69.00,2020/7/5 00:43:30
31.90,69.00,2020/7/5 00:43:34
31.90,69.00,2020/7/5 00:43:39
31.90,69.00,2020/7/5 00:43:43
31.90,69.00,2020/7/5 00:43:47
31.90,69.00,2020/7/5 00:43:52
31.90,69.00,2020/7/5 00:43:56
31.90,69.00,2020/7/5 00:44:00
31.90,69.00,2020/7/5 00:44:04
31.90,69.00,2020/7/5 00:44:09
31.90,69.00,2020/7/5 00:44:13
31.90,69.00,2020/7/5 00:44:17
31.90,69.00,2020/7/5 00:44:21
31.90,69.00,2020/7/5 00:44:26
31.90,69.00,2020/7/5 00:44:30
31.90,69.00,2020/7/5 00:44:34
31.90,69.00,2020/7/5 00:44:38
31.90,69.00,2020/7/5 00:44:43
31.90,69.00,2020/7/5 00:44:47
31.90,69.00,2020/7/5 00:44:51
31.90,69.00,2020/7/5 00:44:56
31.90,69.00,2020/7/5 00:45:00
31.90,69.00,2020/7/5 00:45:04
31.90,69.00,2020/7/5 00:45:08
31.90,69.00,2020/7/5 00:45:13
31.90,69.00,2020/7/5 00:45:17
31.90,69.00,2020/7/5 00:45:21
31.90,69.00,2020/7/5 00:45:25
31.90,69.00,2020/7/5 00:45:30
31.90,69.00,2020/7/5 00:45:34
31.90,69.00,2020/7/5 00:45:38
31.90,69.00,2020/7/5 00:45:42
31.90,69.00,2020/7/5 00:45:46
31.90,69.00,2020/7/5 00:45:51
31.90,69.00,2020/7/5 00:45:55
31.90,69.00,2020/7/5 00:45:59
31.90,69.00,2020/7/5 00:46:03
31.90,69.00,2020/7/5 00:46:07
31.90,69.00,2020/7/5 00:46:11
31.90,69.00,2020/7/5 00:46:16
31.90,69.00,2020/7/5 00:46:20
31.90,69.00,2020/7/5 00:46:24
31.90,69.00,2020/7/5 00:46:28
31.90,69.00,2020/7/5 00:46:33
31.90,70.00,2020/7/5 00:46:37
31.90,69.00,2020/7/5 00:46:41
31.90,69.00,2020/7/5 00:46:45
31.90,69.00,2020/7/5 00:46:49
31.90,69.00,2020/7/5 00:46:54
31.90,69.00,2020/7/5 00:46:58
31.90,70.00,2020/7/5 00:47:03
31.90,70.00,2020/7/5 00:47:07
31.90,70.00,2020/7/5 00:47:11
31.90,70.00,2020/7/5 00:47:15
31.90,70.00,2020/7/5 00:47:20
31.90,70.00,2020/7/5 00:47:24
31.90,70.00,2020/7/5 00:47:28
31.90,70.00,2020/7/5 00:47:32
31.90,70.00,2020/7/5 00:47:37
31.90,70.00,2020/7/5 00:47:41
31.90,70.00,2020/7/5 00:47:45
31.90,70.00,2020/7/5 00:47:50
31.90,70.00,2020/7/5 00:47:54
31.90,70.00,2020/7/5 00:47:58
31.90,70.00,2020/7/5 00:48:02
31.90,70.00,2020/7/5 00:48:07
31.90,70.00,2020/7/5 00:48:11
31.90,68.00,2020/7/5 00:48:15
31.90,68.00,2020/7/5 00:48:19
31.90,68.00,2020/7/5 00:48:24
31.90,68.00,2020/7/5 00:48:28
31.90,68.00,2020/7/5 00:48:32
31.90,68.00,2020/7/5 00:48:36
31.90,68.00,2020/7/5 00:48:41
31.90,68.00,2020/7/5 00:48:45
31.90,68.00,2020/7/5 00:48:49
31.90,68.00,2020/7/5 00:48:53
31.90,68.00,2020/7/5 00:48:58
31.90,68.00,2020/7/5 00:49:02
31.90,68.00,2020/7/5 00:49:06
31.90,68.00,2020/7/5 00:49:11
31.90,68.00,2020/7/5 00:49:16
31.90,68.00,2020/7/5 00:49:20
31.90,68.00,2020/7/5 00:49:24
31.90,68.00,2020/7/5 00:49:28
31.90,68.00,2020/7/5 00:49:33
31.90,68.00,2020/7/5 00:49:37
31.90,68.00,2020/7/5 00:49:41
31.90,68.00,2020/7/5 00:49:45
31.90,68.00,2020/7/5 00:49:50
31.90,68.00,2020/7/5 00:49:54
31.90,68.00,2020/7/5 00:49:58
31.90,68.00,2020/7/5 00:50:02
31.90,68.00,2020/7/5 00:50:07
31.90,68.00,2020/7/5 00:50:11
31.90,68.00,2020/7/5 00:50:15
31.90,68.00,2020/7/5 00:50:19
31.90,68.00,2020/7/5 00:50:23
31.90,68.00,2020/7/5 00:50:28
31.90,68.00,2020/7/5 00:50:32
31.90,68.00,2020/7/5 00:50:36
31.90,68.00,2020/7/5 00:50:40
31.90,68.00,2020/7/5 00:50:44
31.90,68.00,2020/7/5 00:50:49
31.90,68.00,2020/7/5 00:50:53
31.90,68.00,2020/7/5 00:50:57
31.90,68.00,2020/7/5 00:51:01
31.90,68.00,2020/7/5 00:51:06
31.90,68.00,2020/7/5 00:51:10
31.90,68.00,2020/7/5 00:51:15
31.90,68.00,2020/7/5 00:51:19
31.90,68.00,2020/7/5 00:51:23
31.90,68.00,2020/7/5 00:51:28
31.90,68.00,2020/7/5 00:51:32
31.90,68.00,2020/7/5 00:51:36
31.90,70.00,2020/7/5 00:51:40
31.90,68.00,2020/7/5 00:51:45
31.90,70.00,2020/7/5 00:51:49
31.90,70.00,2020/7/5 00:51:53
31.90,68.00,2020/7/5 00:51:57
31.90,70.00,2020/7/5 00:52:01
31.90,68.00,2020/7/5 00:52:06
31.90,70.00,2020/7/5 00:52:10
31.90,70.00,2020/7/5 00:52:14
31.90,70.00,2020/7/5 00:52:19
31.90,70.00,2020/7/5 00:52:23
31.90,70.00,2020/7/5 00:52:27
31.90,70.00,2020/7/5 00:52:31
31.90,70.00,2020/7/5 00:52:36
31.90,70.00,2020/7/5 00:52:40
31.90,70.00,2020/7/5 00:52:45
31.90,70.00,2020/7/5 00:52:49
31.90,70.00,2020/7/5 00:52:53
31.90,70.00,2020/7/5 00:52:58
31.90,70.00,2020/7/5 00:53:02
31.90,70.00,2020/7/5 00:53:06
31.90,70.00,2020/7/5 00:53:10
31.90,70.00,2020/7/5 00:53:15
31.90,70.00,2020/7/5 00:53:20
31.90,70.00,2020/7/5 00:53:24
31.90,70.00,2020/7/5 00:53:28
31.90,70.00,2020/7/5 00:53:32
31.90,70.00,2020/7/5 00:53:37
31.90,70.00,2020/7/5 00:53:41
31.90,70.00,2020/7/5 00:53:45
31.90,70.00,2020/7/5 00:53:49
31.90,69.00,2020/7/5 00:53:54
31.90,69.00,2020/7/5 00:53:58
31.90,69.00,2020/7/5 00:54:02
31.90,69.00,2020/7/5 00:54:06
31.90,69.00,2020/7/5 00:54:11
31.90,69.00,2020/7/5 00:54:15
31.90,69.00,2020/7/5 00:54:19
31.90,69.00,2020/7/5 00:54:23
31.90,69.00,2020/7/5 00:54:27
31.90,69.00,2020/7/5 00:54:31
31.90,69.00,2020/7/5 00:54:35
31.90,69.00,2020/7/5 00:54:40
31.90,69.00,2020/7/5 00:54:44
31.90,69.00,2020/7/5 00:54:48
31.90,69.00,2020/7/5 00:54:52
31.90,69.00,2020/7/5 00:54:56
31.90,69.00,2020/7/5 00:55:01
31.90,69.00,2020/7/5 00:55:05
31.90,69.00,2020/7/5 00:55:09
31.90,69.00,2020/7/5 00:55:13
31.90,70.00,2020/7/5 00:55:18
31.90,69.00,2020/7/5 00:55:22
31.90,69.00,2020/7/5 00:55:27
31.90,69.00,2020/7/5 00:55:31
31.90,69.00,2020/7/5 00:55:35
31.90,69.00,2020/7/5 00:55:39
31.90,69.00,2020/7/5 00:55:44
31.90,69.00,2020/7/5 00:55:48
31.90,69.00,2020/7/5 00:55:52
31.90,69.00,2020/7/5 00:55:56
31.90,69.00,2020/7/5 00:56:00
31.90,69.00,2020/7/5 00:56:05
31.90,69.00,2020/7/5 00:56:09
31.90,69.00,2020/7/5 00:56:13
31.90,69.00,2020/7/5 00:56:17
31.90,69.00,2020/7/5 00:56:23
31.90,69.00,2020/7/5 00:56:27
31.90,69.00,2020/7/5 00:56:31
31.90,69.00,2020/7/5 00:56:35
31.90,69.00,2020/7/5 00:56:39
31.90,69.00,2020/7/5 00:56:44
31.90,69.00,2020/7/5 00:56:48
31.90,69.00,2020/7/5 00:56:52
31.90,69.00,2020/7/5 00:56:57
31.90,69.00,2020/7/5 00:57:01
31.90,69.00,2020/7/5 00:57:05
31.90,69.00,2020/7/5 00:57:09
31.90,69.00,2020/7/5 00:57:14
31.90,69.00,2020/7/5 00:57:18
31.90,69.00,2020/7/5 00:57:22
31.90,69.00,2020/7/5 00:57:26
31.90,69.00,2020/7/5 00:57:32
31.90,69.00,2020/7/5 00:57:36
31.90,69.00,2020/7/5 00:57:40
31.90,69.00,2020/7/5 00:57:46
31.90,69.00,2020/7/5 00:57:50
31.90,69.00,2020/7/5 00:57:54
31.90,69.00,2020/7/5 00:57:58
31.90,69.00,2020/7/5 00:58:03
31.90,69.00,2020/7/5 00:58:07
31.90,69.00,2020/7/5 00:58:11
31.90,69.00,2020/7/5 00:58:15
31.90,69.00,2020/7/5 00:58:20
31.90,69.00,2020/7/5 00:58:24
31.90,69.00,2020/7/5 00:58:28
31.90,69.00,2020/7/5 00:58:33
31.90,69.00,2020/7/5 00:58:37
31.90,69.00,2020/7/5 00:58:41
31.90,69.00,2020/7/5 00:58:45
31.90,69.00,2020/7/5 00:58:50
31.90,69.00,2020/7/5 00:58:54
31.90,69.00,2020/7/5 00:58:58
31.90,69.00,2020/7/5 00:59:02
31.90,69.00,2020/7/5 00:59:07
31.90,69.00,2020/7/5 00:59:11
31.90,69.00,2020/7/5 00:59:15
31.90,69.00,2020/7/5 00:59:19
31.90,69.00,2020/7/5 00:59:24
31.90,69.00,2020/7/5 00:59:28
31.90,69.00,2020/7/5 00:59:33
31.90,69.00,2020/7/5 00:59:37
31.90,69.00,2020/7/5 00:59:41
31.90,69.00,2020/7/5 00:59:45
31.90,69.00,2020/7/5 00:59:50
31.90,69.00,2020/7/5 00:59:54
31.90,69.00,2020/7/5 00:59:58
31.90,69.00,2020/7/5 01:00:02
31.90,69.00,2020/7/5 01:00:07
31.90,69.00,2020/7/5 01:00:11
31.90,69.00,2020/7/5 01:00:15
31.90,69.00,2020/7/5 01:00:19
31.90,69.00,2020/7/5 01:00:24
31.90,69.00,2020/7/5 01:00:28
31.90,69.00,2020/7/5 01:00:32
31.90,69.00,2020/7/5 01:00:36
31.90,69.00,2020/7/5 01:00:40
31.90,69.00,2020/7/5 01:00:44
31.90,69.00,2020/7/5 01:00:48
31.90,69.00,2020/7/5 01:00:53
31.90,69.00,2020/7/5 01:00:57
31.90,69.00,2020/7/5 01:01:01
31.90,69.00,2020/7/5 01:01:05
31.90,69.00,2020/7/5 01:01:10
31.90,69.00,2020/7/5 01:01:14
31.90,69.00,2020/7/5 01:01:18
31.90,69.00,2020/7/5 01:01:22
31.90,69.00,2020/7/5 01:01:27
31.90,69.00,2020/7/5 01:01:31
31.90,69.00,2020/7/5 01:01:35
31.90,69.00,2020/7/5 01:01:40
31.90,69.00,2020/7/5 01:01:44
31.90,69.00,2020/7/5 01:01:48
31.90,69.00,2020/7/5 01:01:52
31.90,69.00,2020/7/5 01:01:57
31.90,69.00,2020/7/5 01:02:01
31.90,69.00,2020/7/5 01:02:05
31.90,69.00,2020/7/5 01:02:09
31.90,69.00,2020/7/5 01:02:13
31.90,69.00,2020/7/5 01:02:18
31.90,69.00,2020/7/5 01:02:22
31.90,69.00,2020/7/5 01:02:26
31.90,69.00,2020/7/5 01:02:30
31.90,69.00,2020/7/5 01:02:35
31.90,69.00,2020/7/5 01:02:39
31.90,69.00,2020/7/5 01:02:44
31.90,69.00,2020/7/5 01:02:48
31.90,69.00,2020/7/5 01:02:52
31.90,69.00,2020/7/5 01:02:56
31.90,69.00,2020/7/5 01:03:01
31.90,69.00,2020/7/5 01:03:05
31.90,69.00,2020/7/5 01:03:09
31.90,69.00,2020/7/5 01:03:13
31.90,69.00,2020/7/5 01:03:17
31.90,69.00,2020/7/5 01:03:22
31.90,69.00,2020/7/5 01:03:26
31.90,69.00,2020/7/5 01:03:31
31.90,69.00,2020/7/5 01:03:35
31.90,69.00,2020/7/5 01:03:40
31.90,69.00,2020/7/5 01:03:44
31.90,69.00,2020/7/5 01:03:48
31.90,69.00,2020/7/5 01:03:52
31.90,69.00,2020/7/5 01:03:56
31.90,69.00,2020/7/5 01:04:01
31.90,69.00,2020/7/5 01:04:05
31.90,69.00,2020/7/5 01:04:09
31.90,69.00,2020/7/5 01:04:13
31.90,69.00,2020/7/5 01:04:17
31.90,69.00,2020/7/5 01:04:22
31.90,69.00,2020/7/5 01:04:26
31.90,69.00,2020/7/5 01:04:30
31.90,69.00,2020/7/5 01:04:34
31.90,69.00,2020/7/5 01:04:39
31.90,69.00,2020/7/5 01:04:43
31.90,69.00,2020/7/5 01:04:48
31.90,69.00,2020/7/5 01:04:52
31.90,69.00,2020/7/5 01:04:56
31.90,69.00,2020/7/5 01:05:00
31.90,69.00,2020/7/5 01:05:05
31.90,69.00,2020/7/5 01:05:09
31.90,69.00,2020/7/5 01:05:13
31.90,69.00,2020/7/5 01:05:17
31.90,69.00,2020/7/5 01:05:21
31.90,69.00,2020/7/5 01:05:26
31.90,69.00,2020/7/5 01:05:30
31.90,69.00,2020/7/5 01:05:34
31.90,69.00,2020/7/5 01:05:38
31.90,69.00,2020/7/5 01:05:43
31.90,69.00,2020/7/5 01:05:47
31.90,69.00,2020/7/5 01:05:51
31.90,69.00,2020/7/5 01:05:55
31.90,69.00,2020/7/5 01:05:59
31.90,69.00,2020/7/5 01:06:03
31.90,69.00,2020/7/5 01:06:08
31.90,69.00,2020/7/5 01:06:12
31.90,69.00,2020/7/5 01:06:16
31.90,69.00,2020/7/5 01:06:20
31.90,69.00,2020/7/5 01:06:24
31.90,69.00,2020/7/5 01:06:29
31.90,69.00,2020/7/5 01:06:33
31.90,69.00,2020/7/5 01:06:37
31.90,69.00,2020/7/5 01:06:41
31.90,69.00,2020/7/5 01:06:46
31.90,69.00,2020/7/5 01:06:50
31.90,69.00,2020/7/5 01:06:55
31.90,69.00,2020/7/5 01:06:59
31.90,69.00,2020/7/5 01:07:03
31.90,69.00,2020/7/5 01:07:07
31.90,69.00,2020/7/5 01:07:12
31.90,69.00,2020/7/5 01:07:16
31.90,69.00,2020/7/5 01:07:20
31.90,69.00,2020/7/5 01:07:24
31.90,69.00,2020/7/5 01:07:28
31.90,69.00,2020/7/5 01:07:33
31.90,69.00,2020/7/5 01:07:37
31.90,69.00,2020/7/5 01:07:41
31.90,69.00,2020/7/5 01:07:45
31.90,69.00,2020/7/5 01:07:50
31.90,69.00,2020/7/5 01:07:54
31.90,69.00,2020/7/5 01:07:59
31.90,69.00,2020/7/5 01:08:03
31.90,69.00,2020/7/5 01:08:07
31.90,69.00,2020/7/5 01:08:11
31.90,69.00,2020/7/5 01:08:16
31.90,69.00,2020/7/5 01:08:20
31.90,69.00,2020/7/5 01:08:24
31.90,69.00,2020/7/5 01:08:28
31.90,69.00,2020/7/5 01:08:32
31.90,69.00,2020/7/5 01:08:37
31.90,69.00,2020/7/5 01:08:41
31.90,69.00,2020/7/5 01:08:45
31.90,69.00,2020/7/5 01:08:49
31.90,69.00,2020/7/5 01:08:54
31.90,69.00,2020/7/5 01:08:58
31.90,69.00,2020/7/5 01:09:02
31.90,69.00,2020/7/5 01:09:06
31.90,69.00,2020/7/5 01:09:10
31.90,69.00,2020/7/5 01:09:14
31.90,69.00,2020/7/5 01:09:19
31.90,69.00,2020/7/5 01:09:23
31.90,69.00,2020/7/5 01:09:27
31.90,69.00,2020/7/5 01:09:31
31.90,69.00,2020/7/5 01:09:35
31.90,69.00,2020/7/5 01:09:40
31.90,69.00,2020/7/5 01:09:44
31.90,69.00,2020/7/5 01:09:48
31.90,69.00,2020/7/5 01:09:52
31.90,69.00,2020/7/5 01:09:57
31.90,69.00,2020/7/5 01:10:01
31.90,69.00,2020/7/5 01:10:06
31.90,69.00,2020/7/5 01:10:10
31.90,69.00,2020/7/5 01:10:14
31.90,69.00,2020/7/5 01:10:18
31.90,69.00,2020/7/5 01:10:23
31.90,69.00,2020/7/5 01:10:27
31.90,69.00,2020/7/5 01:10:31
31.90,69.00,2020/7/5 01:10:36
31.90,69.00,2020/7/5 01:10:40
31.90,69.00,2020/7/5 01:10:45
31.90,69.00,2020/7/5 01:10:49
31.90,69.00,2020/7/5 01:10:53
31.90,69.00,2020/7/5 01:10:57
31.90,69.00,2020/7/5 01:11:02
31.90,69.00,2020/7/5 01:11:06
31.90,69.00,2020/7/5 01:11:10
31.90,69.00,2020/7/5 01:11:14
31.90,69.00,2020/7/5 01:11:18
31.90,69.00,2020/7/5 01:11:23
31.90,69.00,2020/7/5 01:11:27
31.90,69.00,2020/7/5 01:11:31
31.90,69.00,2020/7/5 01:11:35
31.90,69.00,2020/7/5 01:11:40
31.90,69.00,2020/7/5 01:11:44
31.90,69.00,2020/7/5 01:11:48
31.90,69.00,2020/7/5 01:11:52
31.90,69.00,2020/7/5 01:11:56
31.90,69.00,2020/7/5 01:12:01
31.90,69.00,2020/7/5 01:12:05
31.90,69.00,2020/7/5 01:12:10
31.90,69.00,2020/7/5 01:12:14
31.90,69.00,2020/7/5 01:12:18
31.90,69.00,2020/7/5 01:12:22
31.90,69.00,2020/7/5 01:12:27
